"id","filename","description","main","created","country_id","thumbnail","long_thumb","color_palette","height","screenshot","stat_count","story_count","viz_count","palette_image","screenshot_missing","total_stats"
74,"greece.png","",False,"2016-07-06 01:44:51.12-04",90,"thumbnails/greece.png","long_thumbs/greece.png","[(46, 110, 135), (240, 242, 237), (215, 160, 90)]",2679,"screenshots/greece.png",9,0,1,"palettes/greece.png",NULL,10
75,"guatemala.png","",False,"2016-07-06 01:44:57.639-04",91,"thumbnails/guatemala.png","long_thumbs/guatemala.png","[(88, 51, 23), (253, 253, 253), (142, 149, 147)]",2868,"screenshots/guatemala.png",0,0,0,"palettes/guatemala.png",NULL,0
86,"ireland.png","",False,"2016-07-06 01:49:39.939-04",105,"thumbnails/ireland.png","long_thumbs/ireland.png","[(245, 247, 249), (12, 99, 138), (208, 71, 45)]",1947,"screenshots/ireland.png",5,0,1,"palettes/ireland.png",NULL,6
88,"italy.png","",False,"2016-07-06 01:50:04.038-04",107,"thumbnails/italy.png","long_thumbs/italy.png","[(92, 107, 113), (247, 248, 247), (218, 27, 30)]",1188,"screenshots/italy.png",0,6,0,"palettes/italy.png",NULL,6
124,"mozambique.png","",False,"2016-07-06 01:59:12.101-04",140,"thumbnails/mozambique.png","long_thumbs/mozambique.png","[(252, 253, 252), (109, 96, 87), (219, 221, 209)]",1711,"screenshots/mozambique.png",5,1,0,"palettes/mozambique.png",NULL,6
135,"norway.png","",False,"2016-07-06 02:01:53.097-04",151,"thumbnails/norway.png","long_thumbs/norway.png","[(65, 67, 58), (238, 238, 237), (0, 0, 0)]",2593,"screenshots/norway.png",5,5,0,"palettes/norway.png",NULL,10
171,"switzerland.png","",False,"2016-07-06 02:17:03.393-04",189,"thumbnails/switzerland.png","long_thumbs/switzerland.png","[(90, 104, 128), (239, 239, 237), (1, 1, 1)]",1823,"screenshots/switzerland.png",0,0,0,"palettes/switzerland.png",NULL,0
174,"tanzania.png","",False,"2016-07-06 02:18:26.113-04",192,"thumbnails/tanzania.png","long_thumbs/tanzania.png","[(252, 252, 252), (18, 91, 140), (182, 87, 74)]",1375,"screenshots/tanzania.png",0,1,1,"palettes/tanzania.png",NULL,2
219,"united_states_-_bjs.png","",False,"2016-07-06 22:51:38.969-04",208,"thumbnails/united_states_-_bjs.png","long_thumbs/united_states_-_bjs.png","[(245, 247, 247), (2, 0, 2), (82, 125, 166)]",2031,"screenshots/united_states_-_bjs.png",0,0,0,"palettes/united_states_-_bjs.png",NULL,0
222,"united_states_-_bea.png","",False,"2016-07-06 22:51:51.251-04",207,"thumbnails/united_states_-_bea.png","long_thumbs/united_states_-_bea.png","[(247, 248, 248), (20, 80, 126), (211, 98, 30)]",1929,"screenshots/united_states_-_bea.png",3,0,0,"palettes/united_states_-_bea.png",NULL,3
134,"niue.png","",False,"2016-07-06 02:01:49.596-04",150,"thumbnails/niue.png","long_thumbs/niue.png","[(236, 236, 233), (102, 76, 63), (150, 149, 116)]",1413,"screenshots/niue.png",20,0,0,"palettes/niue.png",NULL,20
137,"palau.png","",False,"2016-07-06 02:05:28.893-04",154,"thumbnails/palau.png","long_thumbs/palau.png","[(4, 48, 79), (226, 215, 195), (173, 121, 57)]",800,"screenshots/palau.png",0,0,0,"palettes/palau.png",NULL,0
73,"ghana.png","",False,"2016-07-06 01:44:45.291-04",89,"thumbnails/ghana.png","long_thumbs/ghana.png","[(246, 236, 207), (0, 0, 0), (119, 120, 85)]",841,"screenshots/ghana.png",0,0,0,"palettes/ghana.png",NULL,0
81,"hungary.png","",False,"2016-07-06 01:47:09.532-04",98,"thumbnails/hungary.png","long_thumbs/hungary.png","[(246, 247, 247), (212, 122, 28), (75, 114, 170)]",1121,"screenshots/hungary.png",3,0,1,"palettes/hungary.png",NULL,4
82,"iceland.png","",False,"2016-07-06 01:47:59.176-04",99,"thumbnails/iceland.png","long_thumbs/iceland.png","[(251, 252, 251), (50, 52, 57), (103, 123, 147)]",2683,"screenshots/iceland.png",4,3,4,"palettes/iceland.png",NULL,11
83,"indonesia.png","",False,"2016-07-06 01:48:12.61-04",102,"thumbnails/indonesia.png","long_thumbs/indonesia.png","[(151, 179, 174), (252, 252, 252), (19, 93, 140)]",1665,"screenshots/indonesia.png",11,0,1,"palettes/indonesia.png",NULL,12
85,"iraq.png","",False,"2016-07-06 01:49:36.554-04",104,"thumbnails/iraq.png","long_thumbs/iraq.png","[(243, 245, 244), (70, 23, 25), (168, 173, 162)]",2423,"screenshots/iraq.png",0,0,1,"palettes/iraq.png",NULL,1
89,"jamaica.png","",False,"2016-07-06 01:50:17.77-04",108,"thumbnails/jamaica.png","long_thumbs/jamaica.png","[(254, 254, 254), (50, 26, 117), (193, 211, 241)]",1492,"screenshots/jamaica.png",1,0,0,"palettes/jamaica.png",NULL,1
94,"kiribati.png","",False,"2016-07-06 01:51:00.311-04",113,"thumbnails/kiribati.png","long_thumbs/kiribati.png","[(45, 155, 194), (248, 250, 250), (19, 75, 119)]",1341,"screenshots/kiribati.png",0,0,0,"palettes/kiribati.png",NULL,0
96,"kyrgyzstan.png","",False,"2016-07-06 01:51:20.087-04",115,"thumbnails/kyrgyzstan.png","long_thumbs/kyrgyzstan.png","[(37, 46, 50), (252, 253, 252), (69, 168, 214)]",2023,"screenshots/kyrgyzstan.png",6,0,1,"palettes/kyrgyzstan.png",NULL,7
97,"laos.png","",False,"2016-07-06 01:51:55.104-04",116,"thumbnails/laos.png","long_thumbs/laos.png","[(242, 242, 240), (63, 49, 48), (92, 163, 217)]",1701,"screenshots/laos.png",22,0,2,"palettes/laos.png",NULL,24
99,"lebanon.png","",False,"2016-07-06 01:52:21.257-04",118,"thumbnails/lebanon.png","long_thumbs/lebanon.png","[(250, 250, 250), (42, 61, 90), (209, 211, 207)]",1356,"screenshots/lebanon.png",1,0,1,"palettes/lebanon.png",NULL,2
107,"malawi.png","",False,"2016-07-06 01:54:22.836-04",126,"thumbnails/malawi.png","long_thumbs/malawi.png","[(251, 252, 249), (190, 196, 139), (78, 118, 57)]",1739,"screenshots/malawi.png",0,0,0,"palettes/malawi.png",NULL,0
108,"malaysia.png","",False,"2016-07-06 01:55:07.345-04",127,"thumbnails/malaysia.png","long_thumbs/malaysia.png","[(234, 235, 235), (33, 84, 126), (231, 148, 24)]",1475,"screenshots/malaysia.png",0,0,1,"palettes/malaysia.png",NULL,1
111,"malta.png","",False,"2016-07-06 01:56:03.143-04",130,"thumbnails/malta.png","long_thumbs/malta.png","[(251, 251, 251), (77, 62, 74), (19, 166, 231)]",800,"screenshots/malta.png",2,0,0,"palettes/malta.png",NULL,2
114,"mauritius.png","",False,"2016-07-06 01:57:12.959-04",133,"thumbnails/mauritius.png","long_thumbs/mauritius.png","[(238, 241, 234), (48, 48, 48), (126, 141, 128)]",2228,"screenshots/mauritius.png",0,0,0,"palettes/mauritius.png",NULL,0
125,"myanmar.png","",False,"2016-07-06 01:59:21.267-04",141,"thumbnails/myanmar.png","long_thumbs/myanmar.png","[(59, 83, 165), (243, 243, 244), (160, 161, 210), (1, 0, 1), (95, 97, 176)]",800,"screenshots/myanmar.png",0,0,0,"palettes/myanmar.png",NULL,0
115,"mexico.png","",False,"2016-07-06 01:57:20.312-04",134,"thumbnails/mexico.png","long_thumbs/mexico.png","[(250, 251, 250), (20, 59, 137), (153, 171, 175)]",1773,"screenshots/mexico.png",4,4,4,"palettes/mexico.png",NULL,12
116,"moldova.png","",False,"2016-07-06 01:57:30.717-04",135,"thumbnails/moldova.png","long_thumbs/moldova.png","[(250, 251, 250), (60, 122, 195), (133, 99, 94)]",1706,"screenshots/moldova.png",7,8,0,"palettes/moldova.png",NULL,15
48,"czech_republic.png","",False,"2016-07-06 01:37:09.325-04",66,"thumbnails/czech_republic.png","long_thumbs/czech_republic.png","[(247, 249, 250), (58, 67, 64), (19, 142, 184)]",1341,"screenshots/czech_republic.png",6,0,1,"palettes/czech_republic.png",NULL,7
68,"finland.png","",False,"2016-07-06 01:43:57.962-04",83,"thumbnails/finland.png","long_thumbs/finland.png","[(239, 240, 224), (3, 3, 5), (142, 156, 127)]",993,"screenshots/finland.png",10,3,0,"palettes/finland.png",NULL,13
80,"honduras.png","",False,"2016-07-06 01:47:05.899-04",96,"thumbnails/honduras.png","long_thumbs/honduras.png","[(58, 55, 60), (241, 241, 239), (35, 162, 192)]",4144,"screenshots/honduras.png",8,0,0,"palettes/honduras.png",NULL,8
141,"paraguay.png","",False,"2016-07-06 02:06:02.003-04",158,"thumbnails/paraguay.png","long_thumbs/paraguay.png","[(248, 249, 248), (146, 152, 156), (64, 56, 64)]",2360,"screenshots/paraguay.png",0,4,0,"palettes/paraguay.png",NULL,4
176,"togo.png","",False,"2016-07-06 02:19:13.286-04",194,"thumbnails/togo.png","long_thumbs/togo.png","[(251, 251, 251), (49, 63, 61), (165, 149, 99)]",1904,"screenshots/togo.png",2,0,0,"palettes/togo.png",NULL,2
180,"turkey.png","",False,"2016-07-06 02:20:24.185-04",198,"thumbnails/turkey.png","long_thumbs/turkey.png","[(244, 246, 245), (115, 152, 150), (200, 204, 190)]",802,"screenshots/turkey.png",4,0,0,"palettes/turkey.png",NULL,4
181,"turkmenistan.png","",False,"2016-07-06 02:20:33.729-04",199,"thumbnails/turkmenistan.png","long_thumbs/turkmenistan.png","[(247, 249, 246), (105, 52, 65), (75, 151, 171)]",1369,"screenshots/turkmenistan.png",0,0,0,"palettes/turkmenistan.png",NULL,0
200,"zambia.png","",False,"2016-07-06 02:24:36.443-04",219,"thumbnails/zambia.png","long_thumbs/zambia.png","[(160, 198, 223), (95, 91, 86), (243, 242, 239)]",1022,"screenshots/zambia.png",0,0,0,"palettes/zambia.png",NULL,0
177,"tonga.png","",False,"2016-07-06 02:19:15.182-04",195,"thumbnails/site_404.png","long_thumbs/site_404.png","[(255, 255, 255), (255, 255, 255), (255, 255, 255)]",150,"screenshots/site_404.png",0,0,0,"test","server error",0
140,"papua_new_guinea.png","",False,"2016-07-06 02:05:48.196-04",157,"thumbnails/guinea.png","long_thumbs/guinea.png","[(253, 253, 253), (165, 166, 161), (221, 220, 218), (146, 120, 67), (216, 204, 129)]",2527,"screenshots/guinea.png",0,7,0,"test",NULL,7
95,"kosovo.png","",False,"2016-07-06 01:51:08.81-04",114,"thumbnails/kosovo.png","long_thumbs/kosovo.png","[(251, 252, 252), (17, 137, 201), (98, 82, 99)]",888,"screenshots/kosovo.png",0,0,0,"palettes/kosovo.png",NULL,0
110,"mali.png","",False,"2016-07-06 01:55:53.271-04",129,"thumbnails/mali.png","long_thumbs/mali.png","[(251, 252, 251), (75, 71, 77), (164, 197, 208)]",2011,"screenshots/mali.png",4,0,0,"palettes/mali.png",NULL,4
121,"gambia.png","",False,"2016-07-06 01:58:36.814-04",86,"thumbnails/gambia.png","long_thumbs/gambia.png","[(226, 200, 161), (2, 1, 4), (151, 188, 247)]",1017,"screenshots/gambia.png",0,0,0,"palettes/gambia.png",NULL,0
112,"marshall_islands.png","",False,"2016-07-06 01:56:07.441-04",131,"thumbnails/marshall_islands.png","long_thumbs/marshall_islands.png","[(19, 75, 119), (248, 250, 250), (21, 160, 207)]",1341,"screenshots/marshall_islands.png",0,0,0,"palettes/marshall_islands.png",NULL,0
138,"palestinian_authority.png","",False,"2016-07-06 02:05:38.086-04",155,"thumbnails/palestinian_authority.png","long_thumbs/palestinian_authority.png","[(178, 179, 181), (240, 241, 240), (93, 108, 137)]",1548,"screenshots/palestinian_authority.png",0,0,0,"palettes/palestinian_authority.png",NULL,0
63,"estonia.png","",False,"2016-07-06 01:43:12.368-04",78,"thumbnails/estonia.png","long_thumbs/estonia.png","[(249, 250, 249), (177, 69, 29), (18, 57, 81)]",4494,"screenshots/estonia.png",5,2,4,"palettes/estonia.png",NULL,11
43,"costa_rica.png","Excellent interactive statistic and visualizations.",False,"2016-07-06 01:36:20.135-04",61,"thumbnails/costa_rica.png","long_thumbs/costa_rica.png","[(247, 247, 246), (39, 45, 49), (202, 172, 126)]",5147,"screenshots/costa_rica.png",1,2,5,"palettes/costa_rica.png",NULL,8
60,"el_salvador.png","",False,"2016-07-06 01:42:52.383-04",75,"thumbnails/el_salvador.png","long_thumbs/el_salvador.png","[(140, 148, 156), (247, 249, 249), (16, 60, 92)]",3653,"screenshots/el_salvador.png",0,0,0,"palettes/el_salvador.png",NULL,0
77,"guinea-bissau.png","",False,"2016-07-06 01:45:53.632-04",93,"thumbnails/guinea-bissau.png","long_thumbs/guinea-bissau.png","[(238, 247, 250), (1, 1, 0), (98, 102, 123)]",1495,"screenshots/guinea-bissau.png",10,3,0,"palettes/guinea-bissau.png",NULL,13
103,"lithuania.png","",False,"2016-07-06 01:53:59.163-04",122,"thumbnails/lithuania.png","long_thumbs/lithuania.png","[(251, 252, 251), (15, 47, 90), (135, 140, 143)]",1920,"screenshots/lithuania.png",0,0,0,"palettes/lithuania.png",NULL,0
119,"montenegro.png","",False,"2016-07-06 01:58:29.402-04",138,"thumbnails/montenegro.png","long_thumbs/montenegro.png","[(6, 4, 48), (247, 248, 247), (90, 96, 155)]",1200,"screenshots/montenegro.png",0,0,0,"palettes/montenegro.png",NULL,0
122,"hong_kong.png","",False,"2016-07-06 01:58:47.311-04",97,"thumbnails/hong_kong.png","long_thumbs/hong_kong.png","[(228, 236, 237), (0, 0, 0), (123, 113, 141)]",2008,"screenshots/hong_kong.png",4,0,1,"palettes/hong_kong.png",NULL,5
129,"netherlands.png","",False,"2016-07-06 02:00:18.924-04",145,"thumbnails/netherlands.png","long_thumbs/netherlands.png","[(125, 115, 136), (246, 247, 247), (41, 54, 63)]",2879,"screenshots/netherlands.png",0,12,0,"palettes/netherlands.png",NULL,12
272,"eritrea.png","",False,"2016-07-07 21:49:22.616-04",77,"thumbnails/site_404.png","long_thumbs/site_404.png","[(255, 255, 255), (255, 255, 255), (255, 255, 255)]",150,"screenshots/site_404.png",0,0,0,"test","404 site not found",0
255,"cape_verde.png","",False,"2016-07-07 01:23:55.986-04",53,"thumbnails/cape_verde.png","long_thumbs/cape_verde.png","[(216, 148, 99), (251, 251, 251), (41, 58, 77)]",1153,"screenshots/cape_verde.png",5,4,0,"palettes/cape_verde.png",NULL,9
79,"haiti.png","",False,"2016-07-06 01:46:09-04",95,"thumbnails/haiti.png","long_thumbs/haiti.png","[(250, 241, 218), (48, 64, 102), (226, 149, 27)]",872,"screenshots/haiti.png",0,0,0,"palettes/haiti.png",NULL,0
104,"luxembourg.png","",False,"2016-07-06 01:54:02.368-04",123,"thumbnails/luxembourg.png","long_thumbs/luxembourg.png","[(254, 254, 253), (42, 93, 115), (198, 234, 241)]",2423,"screenshots/luxembourg.png",5,12,0,"palettes/luxembourg.png",NULL,17
132,"niger.png","",False,"2016-07-06 02:01:28.126-04",148,"thumbnails/niger.png","long_thumbs/niger.png","[(52, 118, 162), (244, 248, 249), (249, 245, 136)]",4410,"screenshots/niger.png",20,1,0,"palettes/niger.png",NULL,21
44,"croatia.png","",False,"2016-07-06 01:36:23.461-04",62,"thumbnails/croatia.png","long_thumbs/croatia.png","[(241, 246, 250), (84, 60, 101), (214, 166, 171)]",1372,"screenshots/croatia.png",0,5,3,"palettes/croatia.png",NULL,8
45,"cuba.png","",False,"2016-07-06 01:36:30.514-04",63,"thumbnails/cuba.png","long_thumbs/cuba.png","[(34, 89, 164), (240, 242, 244), (110, 70, 53)]",2403,"screenshots/cuba.png",0,0,0,"palettes/cuba.png",NULL,0
47,"cyprus.png","",False,"2016-07-06 01:37:02.883-04",65,"thumbnails/cyprus.png","long_thumbs/cyprus.png","[(250, 252, 253), (39, 91, 145), (191, 135, 109)]",1298,"screenshots/cyprus.png",10,0,1,"palettes/cyprus.png",NULL,11
268,"guinea.png","",False,"2016-07-07 21:49:22.611-04",92,"thumbnails/guinea.png","long_thumbs/guinea.png","[(253, 253, 253), (165, 166, 161), (221, 220, 218), (146, 120, 67), (216, 204, 129)]",2527,"screenshots/guinea.png",14,0,1,"test",NULL,15
50,"democratic_republic_of_congo.png","",False,"2016-07-06 01:38:30.576-04",68,"thumbnails/democratic_republic_of_congo.png","long_thumbs/democratic_republic_of_congo.png","[(237, 240, 239), (83, 56, 64), (40, 147, 193)]",3754,"screenshots/democratic_republic_of_congo.png",8,4,0,"palettes/democratic_republic_of_congo.png",NULL,12
56,"cook_islands.png","",False,"2016-07-06 01:40:15.024-04",60,"thumbnails/cook_islands.png","long_thumbs/cook_islands.png","[(253, 253, 253), (9, 50, 82), (150, 137, 132)]",1690,"screenshots/cook_islands.png",0,0,0,"palettes/cook_islands.png",NULL,0
59,"egypt.png","",False,"2016-07-06 01:42:21.875-04",74,"thumbnails/egypt.png","long_thumbs/egypt.png","[(157, 111, 108), (246, 248, 248), (22, 37, 48)]",2233,"screenshots/egypt.png",5,0,0,"palettes/egypt.png",NULL,5
67,"fiji.png","",False,"2016-07-06 01:43:48.332-04",82,"thumbnails/fiji.png","long_thumbs/fiji.png","[(245, 246, 244), (37, 90, 38), (89, 142, 156)]",2573,"screenshots/fiji.png",20,4,0,"palettes/fiji.png",NULL,24
69,"france.png","",False,"2016-07-06 01:44:01.569-04",84,"thumbnails/france.png","long_thumbs/france.png","[(249, 250, 249), (51, 40, 46), (84, 119, 164)]",1116,"screenshots/france.png",0,2,0,"palettes/france.png",NULL,2
70,"gabon.png","",False,"2016-07-06 01:44:14.149-04",85,"thumbnails/gabon.png","long_thumbs/gabon.png","[(246, 247, 247), (64, 58, 52), (127, 170, 186)]",1047,"screenshots/gabon.png",15,0,0,"palettes/gabon.png",NULL,15
71,"georgia.png","",False,"2016-07-06 01:44:25.902-04",87,"thumbnails/georgia.png","long_thumbs/georgia.png","[(99, 113, 135), (246, 247, 246), (238, 58, 65)]",1709,"screenshots/georgia.png",5,0,1,"palettes/georgia.png",NULL,6
78,"guyana.png","",False,"2016-07-06 01:45:59.922-04",94,"thumbnails/guyana.png","long_thumbs/guyana.png","[(247, 247, 246), (83, 71, 68), (129, 176, 189)]",2929,"screenshots/guyana.png",6,18,0,"palettes/guyana.png",NULL,24
256,"chad.png","",False,"2016-07-07 01:23:55.987-04",54,"thumbnails/chad.png","long_thumbs/chad.png","[(240, 244, 247), (59, 94, 140), (169, 185, 202)]",1062,"screenshots/chad.png",2,0,0,"palettes/chad.png",NULL,2
51,"denmark.png","",False,"2016-07-06 01:38:36.566-04",69,"thumbnails/denmark.png","long_thumbs/denmark.png","[(248, 248, 248), (71, 91, 117), (199, 204, 205)]",1083,"screenshots/denmark.png",0,0,3,"palettes/denmark.png",NULL,3
66,"federated_states_of_micronesia.png","",False,"2016-07-06 01:43:37.024-04",81,"thumbnails/federated_states_of_micronesia.png","long_thumbs/federated_states_of_micronesia.png","[(240, 245, 252), (77, 97, 112), (182, 193, 191)]",1023,"screenshots/federated_states_of_micronesia.png",0,0,0,"palettes/federated_states_of_micronesia.png",NULL,0
258,"china.png","",False,"2016-07-07 01:23:55.988-04",56,"thumbnails/china.png","long_thumbs/china.png","[(242, 242, 242), (36, 79, 119), (186, 116, 70)]",2074,"screenshots/china.png",0,0,1,"palettes/china.png",NULL,1
113,"mauritania.png","",False,"2016-07-06 01:56:49.843-04",132,"thumbnails/mauritania.png","long_thumbs/mauritania.png","[(78, 108, 116), (230, 252, 252), (229, 209, 159)]",1383,"screenshots/mauritania.png",0,0,1,"palettes/mauritania.png",NULL,1
117,"monaco.png","",False,"2016-07-06 01:57:40.95-04",136,"thumbnails/monaco.png","long_thumbs/monaco.png","[(167, 67, 60), (249, 251, 251), (149, 179, 196)]",1749,"screenshots/monaco.png",0,2,0,"palettes/monaco.png",NULL,2
120,"morocco.png","",False,"2016-07-06 01:58:34.477-04",139,"thumbnails/morocco.png","long_thumbs/morocco.png","[(246, 247, 246), (157, 1, 2), (141, 113, 80)]",2511,"screenshots/morocco.png",3,6,0,"palettes/morocco.png",NULL,9
52,"djibouti.png","",False,"2016-07-06 01:38:52.344-04",70,"thumbnails/djibouti.png","long_thumbs/djibouti.png","[(249, 250, 250), (74, 75, 91), (165, 158, 152)]",1861,"screenshots/djibouti.png",0,0,0,"palettes/djibouti.png",NULL,0
64,"ethiopia.png","",False,"2016-07-06 01:43:23.601-04",79,"thumbnails/ethiopia.png","long_thumbs/ethiopia.png","[(203, 214, 219), (252, 252, 252), (69, 87, 104)]",1491,"screenshots/ethiopia.png",1,9,0,"palettes/ethiopia.png",NULL,10
72,"germany.png","",False,"2016-07-06 01:44:35.818-04",88,"thumbnails/germany.png","long_thumbs/germany.png","[(247, 249, 249), (99, 90, 106), (197, 204, 199)]",2488,"screenshots/germany.png",7,4,1,"palettes/germany.png",NULL,12
87,"israel.png","",False,"2016-07-06 01:49:51.112-04",106,"thumbnails/israel.png","long_thumbs/israel.png","[(245, 249, 252), (59, 110, 164), (243, 192, 72)]",1123,"screenshots/israel.png",9,0,0,"palettes/israel.png",NULL,9
91,"jordan.png","",False,"2016-07-06 01:50:50.053-04",110,"thumbnails/jordan.png","long_thumbs/jordan.png","[(252, 252, 252), (55, 56, 58), (124, 172, 124)]",2534,"screenshots/jordan.png",5,0,0,"palettes/jordan.png",NULL,5
102,"liechtenstein.png","",False,"2016-07-06 01:53:41.93-04",121,"thumbnails/liechtenstein.png","long_thumbs/liechtenstein.png","[(32, 91, 127), (229, 230, 229), (60, 55, 58)]",1929,"screenshots/liechtenstein.png",0,0,0,"palettes/liechtenstein.png",NULL,0
105,"macedonia.png","",False,"2016-07-06 01:54:10.633-04",124,"thumbnails/macedonia.png","long_thumbs/macedonia.png","[(249, 251, 250), (47, 95, 142), (191, 64, 34)]",2383,"screenshots/macedonia.png",6,0,1,"palettes/macedonia.png",NULL,7
109,"maldives.png","",False,"2016-07-06 01:55:21.517-04",128,"thumbnails/maldives.png","long_thumbs/maldives.png","[(250, 251, 250), (35, 16, 23), (161, 159, 126)]",1652,"screenshots/maldives.png",8,0,0,"palettes/maldives.png",NULL,8
126,"namibia.png","",False,"2016-07-06 01:59:47.55-04",142,"thumbnails/namibia.png","long_thumbs/namibia.png","[(30, 49, 101), (201, 202, 201), (145, 128, 89)]",2635,"screenshots/namibia.png",0,0,2,"palettes/namibia.png",NULL,2
130,"new_zealand.png","",False,"2016-07-06 02:00:57.518-04",146,"thumbnails/new_zealand.png","long_thumbs/new_zealand.png","[(21, 25, 25), (245, 247, 246), (49, 110, 109)]",3001,"screenshots/new_zealand.png",5,6,0,"palettes/new_zealand.png",NULL,11
118,"mongolia.png","",False,"2016-07-06 01:58:16.007-04",137,"thumbnails/mongolia.png","long_thumbs/mongolia.png","[(196, 124, 61), (242, 243, 242), (24, 94, 194)]",2358,"screenshots/mongolia.png",9,0,0,"palettes/mongolia.png",NULL,9
128,"nepal.png","",False,"2016-07-06 02:00:10.367-04",144,"thumbnails/nepal.png","long_thumbs/nepal.png","[(250, 250, 250), (21, 20, 19), (48, 110, 154)]",1877,"screenshots/nepal.png",0,0,0,"palettes/nepal.png",NULL,0
242,"belize.png","",False,"2016-07-07 01:23:55.98-04",39,"thumbnails/belize.png","long_thumbs/belize.png","[(248, 249, 248), (80, 70, 76), (184, 190, 185)]",1607,"screenshots/belize.png",12,2,0,"palettes/belize.png",NULL,14
243,"benin.png","",False,"2016-07-07 01:23:55.98-04",40,"thumbnails/benin.png","long_thumbs/benin.png","[(86, 89, 46), (249, 249, 248), (69, 133, 227)]",3354,"screenshots/benin.png",23,0,1,"palettes/benin.png",NULL,24
245,"bolivia.png","",False,"2016-07-07 01:23:55.981-04",42,"thumbnails/bolivia.png","long_thumbs/bolivia.png","[(242, 244, 243), (13, 46, 91), (190, 157, 106)]",1662,"screenshots/bolivia.png",1,0,1,"palettes/bolivia.png",NULL,2
247,"botswana.png","",False,"2016-07-07 01:23:55.982-04",44,"thumbnails/botswana.png","long_thumbs/botswana.png","[(248, 249, 249), (1, 0, 0), (68, 137, 188)]",800,"screenshots/botswana.png",0,0,0,"palettes/botswana.png",NULL,0
267,"kenya.png","",False,"2016-07-07 21:49:22.601-04",112,"thumbnails/kenya.png","long_thumbs/kenya.png","[(138, 81, 70), (249, 249, 249), (232, 190, 164)]",1517,"screenshots/kenya.png",0,1,3,"palettes/kenya.png",NULL,4
270,"saint_kitts_and_nevis.png","",False,"2016-07-07 21:49:22.614-04",166,"thumbnails/saint_kitts_and_nevis.png","long_thumbs/saint_kitts_and_nevis.png","[(103, 114, 107), (37, 35, 32), (201, 211, 217)]",800,"screenshots/saint_kitts_and_nevis.png",0,1,0,"palettes/saint_kitts_and_nevis.png",NULL,1
